ID,label,partition,topic
1261,NONE,vali,Feminist
1198,FAVOR,vali,Feminist
1321,AGAINST,vali,Feminist
1325,NONE,vali,Feminist
1570,AGAINST,vali,Feminist
1109,AGAINST,vali,Feminist
1120,FAVOR,vali,Feminist
1360,AGAINST,vali,Feminist
1488,AGAINST,vali,Feminist
1191,FAVOR,vali,Feminist
1534,AGAINST,vali,Feminist
1478,AGAINST,vali,Feminist
1224,NONE,vali,Feminist
1596,AGAINST,vali,Feminist
1112,FAVOR,vali,Feminist
1539,AGAINST,vali,Feminist
1323,FAVOR,vali,Feminist
1293,NONE,vali,Feminist
1460,NONE,vali,Feminist
1352,AGAINST,vali,Feminist
1487,AGAINST,vali,Feminist
1271,FAVOR,vali,Feminist
1177,AGAINST,vali,Feminist
1298,AGAINST,vali,Feminist
1514,AGAINST,vali,Feminist
1185,AGAINST,vali,Feminist
1393,FAVOR,vali,Feminist
1579,AGAINST,vali,Feminist
1259,FAVOR,vali,Feminist
1338,NONE,vali,Feminist
1493,AGAINST,vali,Feminist
1441,AGAINST,vali,Feminist
1515,AGAINST,vali,Feminist
1090,FAVOR,vali,Feminist
1341,AGAINST,vali,Feminist
1101,NONE,vali,Feminist
1070,FAVOR,vali,Feminist
1517,AGAINST,vali,Feminist
1619,AGAINST,vali,Feminist
1222,FAVOR,vali,Feminist
1238,FAVOR,vali,Feminist
1100,AGAINST,vali,Feminist
1386,NONE,vali,Feminist
1629,FAVOR,vali,Feminist
1385,FAVOR,vali,Feminist
1532,AGAINST,vali,Feminist
1136,FAVOR,vali,Feminist
1214,FAVOR,vali,Feminist
1332,FAVOR,vali,Feminist
1430,NONE,vali,Feminist
1130,NONE,vali,Feminist
1045,FAVOR,vali,Feminist
1316,AGAINST,vali,Feminist
1568,AGAINST,vali,Feminist
1590,AGAINST,vali,Feminist
1115,FAVOR,vali,Feminist
1270,AGAINST,vali,Feminist
1600,AGAINST,vali,Feminist
1518,AGAINST,vali,Feminist
1660,AGAINST,vali,Feminist
1395,FAVOR,vali,Feminist
1292,FAVOR,vali,Feminist
1653,AGAINST,vali,Feminist
1301,FAVOR,vali,Feminist
1591,AGAINST,vali,Feminist
1183,AGAINST,vali,Feminist
1434,AGAINST,vali,Feminist
1584,AGAINST,vali,Feminist
1213,NONE,vali,Feminist
1103,FAVOR,vali,Feminist
1406,AGAINST,vali,Feminist
1176,AGAINST,vali,Feminist
1370,NONE,vali,Feminist
1012,AGAINST,vali,Feminist
1363,FAVOR,vali,Feminist
1355,NONE,vali,Feminist
1516,AGAINST,vali,Feminist
1391,FAVOR,vali,Feminist
10390,AGAINST,test,Feminist
10391,AGAINST,test,Feminist
10392,AGAINST,test,Feminist
10393,AGAINST,test,Feminist
10394,AGAINST,test,Feminist
10395,AGAINST,test,Feminist
10396,AGAINST,test,Feminist
10397,AGAINST,test,Feminist
10398,AGAINST,test,Feminist
10399,AGAINST,test,Feminist
10400,AGAINST,test,Feminist
10401,AGAINST,test,Feminist
10402,AGAINST,test,Feminist
10403,AGAINST,test,Feminist
10404,AGAINST,test,Feminist
10405,AGAINST,test,Feminist
10406,AGAINST,test,Feminist
10407,AGAINST,test,Feminist
10408,AGAINST,test,Feminist
10409,AGAINST,test,Feminist
10410,AGAINST,test,Feminist
10411,AGAINST,test,Feminist
10412,AGAINST,test,Feminist
10413,AGAINST,test,Feminist
10414,AGAINST,test,Feminist
10415,AGAINST,test,Feminist
10416,AGAINST,test,Feminist
10417,AGAINST,test,Feminist
10418,AGAINST,test,Feminist
10419,AGAINST,test,Feminist
10420,AGAINST,test,Feminist
10421,AGAINST,test,Feminist
10422,AGAINST,test,Feminist
10423,AGAINST,test,Feminist
10424,AGAINST,test,Feminist
10425,AGAINST,test,Feminist
10426,AGAINST,test,Feminist
10427,AGAINST,test,Feminist
10428,AGAINST,test,Feminist
10429,AGAINST,test,Feminist
10430,AGAINST,test,Feminist
10431,AGAINST,test,Feminist
10432,AGAINST,test,Feminist
10433,AGAINST,test,Feminist
10434,AGAINST,test,Feminist
10435,AGAINST,test,Feminist
10436,AGAINST,test,Feminist
10437,AGAINST,test,Feminist
10438,AGAINST,test,Feminist
10439,AGAINST,test,Feminist
10440,AGAINST,test,Feminist
10441,AGAINST,test,Feminist
10442,AGAINST,test,Feminist
10443,AGAINST,test,Feminist
10444,AGAINST,test,Feminist
10445,AGAINST,test,Feminist
10446,AGAINST,test,Feminist
10447,AGAINST,test,Feminist
10448,AGAINST,test,Feminist
10449,AGAINST,test,Feminist
10450,AGAINST,test,Feminist
10451,AGAINST,test,Feminist
10452,AGAINST,test,Feminist
10453,AGAINST,test,Feminist
10454,AGAINST,test,Feminist
10455,AGAINST,test,Feminist
10456,AGAINST,test,Feminist
10457,AGAINST,test,Feminist
10458,AGAINST,test,Feminist
10459,AGAINST,test,Feminist
10460,AGAINST,test,Feminist
10461,AGAINST,test,Feminist
10462,AGAINST,test,Feminist
10463,AGAINST,test,Feminist
10464,AGAINST,test,Feminist
10465,AGAINST,test,Feminist
10466,AGAINST,test,Feminist
10467,NONE,test,Feminist
10468,AGAINST,test,Feminist
10469,AGAINST,test,Feminist
10470,FAVOR,test,Feminist
10471,FAVOR,test,Feminist
10472,FAVOR,test,Feminist
10473,AGAINST,test,Feminist
10474,FAVOR,test,Feminist
10475,NONE,test,Feminist
10476,NONE,test,Feminist
10477,AGAINST,test,Feminist
10478,NONE,test,Feminist
10479,FAVOR,test,Feminist
10480,FAVOR,test,Feminist
10481,NONE,test,Feminist
10482,AGAINST,test,Feminist
10483,NONE,test,Feminist
10484,NONE,test,Feminist
10485,AGAINST,test,Feminist
10486,AGAINST,test,Feminist
10487,FAVOR,test,Feminist
10488,NONE,test,Feminist
10489,AGAINST,test,Feminist
10490,NONE,test,Feminist
10491,AGAINST,test,Feminist
10492,FAVOR,test,Feminist
10493,AGAINST,test,Feminist
10494,NONE,test,Feminist
10495,NONE,test,Feminist
10496,FAVOR,test,Feminist
10497,NONE,test,Feminist
10498,AGAINST,test,Feminist
10499,AGAINST,test,Feminist
10500,AGAINST,test,Feminist
10501,AGAINST,test,Feminist
10502,NONE,test,Feminist
10503,FAVOR,test,Feminist
10504,FAVOR,test,Feminist
10505,NONE,test,Feminist
10506,FAVOR,test,Feminist
10507,FAVOR,test,Feminist
10508,NONE,test,Feminist
10509,AGAINST,test,Feminist
10510,AGAINST,test,Feminist
10511,NONE,test,Feminist
10512,AGAINST,test,Feminist
10513,FAVOR,test,Feminist
10514,NONE,test,Feminist
10515,AGAINST,test,Feminist
10516,FAVOR,test,Feminist
10517,AGAINST,test,Feminist
10518,AGAINST,test,Feminist
10519,AGAINST,test,Feminist
10520,AGAINST,test,Feminist
10521,NONE,test,Feminist
10522,AGAINST,test,Feminist
10523,FAVOR,test,Feminist
10524,NONE,test,Feminist
10525,AGAINST,test,Feminist
10526,NONE,test,Feminist
10527,AGAINST,test,Feminist
10528,AGAINST,test,Feminist
10529,AGAINST,test,Feminist
10530,NONE,test,Feminist
10531,FAVOR,test,Feminist
10532,AGAINST,test,Feminist
10533,FAVOR,test,Feminist
10535,AGAINST,test,Feminist
10536,FAVOR,test,Feminist
10537,AGAINST,test,Feminist
10538,NONE,test,Feminist
10539,AGAINST,test,Feminist
10540,NONE,test,Feminist
10541,AGAINST,test,Feminist
10542,FAVOR,test,Feminist
10543,NONE,test,Feminist
10544,AGAINST,test,Feminist
10545,NONE,test,Feminist
10546,AGAINST,test,Feminist
10547,AGAINST,test,Feminist
10548,NONE,test,Feminist
10549,NONE,test,Feminist
10550,FAVOR,test,Feminist
10551,NONE,test,Feminist
10552,NONE,test,Feminist
10553,NONE,test,Feminist
10554,FAVOR,test,Feminist
10555,FAVOR,test,Feminist
10556,AGAINST,test,Feminist
10557,FAVOR,test,Feminist
10558,NONE,test,Feminist
10559,AGAINST,test,Feminist
10560,AGAINST,test,Feminist
10561,FAVOR,test,Feminist
10562,FAVOR,test,Feminist
10563,AGAINST,test,Feminist
10564,AGAINST,test,Feminist
10565,FAVOR,test,Feminist
10566,FAVOR,test,Feminist
10567,FAVOR,test,Feminist
10568,AGAINST,test,Feminist
10569,AGAINST,test,Feminist
10570,AGAINST,test,Feminist
10571,AGAINST,test,Feminist
10572,AGAINST,test,Feminist
10573,AGAINST,test,Feminist
10574,FAVOR,test,Feminist
10575,FAVOR,test,Feminist
10576,AGAINST,test,Feminist
10577,FAVOR,test,Feminist
10578,FAVOR,test,Feminist
10579,FAVOR,test,Feminist
10580,FAVOR,test,Feminist
10581,NONE,test,Feminist
10582,FAVOR,test,Feminist
10583,NONE,test,Feminist
10584,NONE,test,Feminist
10585,FAVOR,test,Feminist
10586,NONE,test,Feminist
10587,AGAINST,test,Feminist
10588,NONE,test,Feminist
10589,AGAINST,test,Feminist
10590,AGAINST,test,Feminist
10591,FAVOR,test,Feminist
10592,AGAINST,test,Feminist
10593,AGAINST,test,Feminist
10594,AGAINST,test,Feminist
10595,FAVOR,test,Feminist
10596,FAVOR,test,Feminist
10597,NONE,test,Feminist
10598,FAVOR,test,Feminist
10599,NONE,test,Feminist
10600,AGAINST,test,Feminist
10601,NONE,test,Feminist
10602,AGAINST,test,Feminist
10603,AGAINST,test,Feminist
10604,AGAINST,test,Feminist
10605,FAVOR,test,Feminist
10606,AGAINST,test,Feminist
10607,FAVOR,test,Feminist
10608,AGAINST,test,Feminist
10609,AGAINST,test,Feminist
10610,FAVOR,test,Feminist
10611,FAVOR,test,Feminist
10612,FAVOR,test,Feminist
10613,FAVOR,test,Feminist
10614,AGAINST,test,Feminist
10615,AGAINST,test,Feminist
10616,AGAINST,test,Feminist
10617,AGAINST,test,Feminist
10618,AGAINST,test,Feminist
10619,AGAINST,test,Feminist
10620,AGAINST,test,Feminist
10621,AGAINST,test,Feminist
10622,AGAINST,test,Feminist
10623,AGAINST,test,Feminist
10624,AGAINST,test,Feminist
10625,AGAINST,test,Feminist
10626,AGAINST,test,Feminist
10627,AGAINST,test,Feminist
10628,AGAINST,test,Feminist
10629,AGAINST,test,Feminist
10630,AGAINST,test,Feminist
10631,AGAINST,test,Feminist
10632,AGAINST,test,Feminist
10633,AGAINST,test,Feminist
10634,AGAINST,test,Feminist
10635,AGAINST,test,Feminist
10636,AGAINST,test,Feminist
10637,AGAINST,test,Feminist
10638,AGAINST,test,Feminist
10639,AGAINST,test,Feminist
10640,AGAINST,test,Feminist
10641,AGAINST,test,Feminist
10642,AGAINST,test,Feminist
10643,AGAINST,test,Feminist
10644,AGAINST,test,Feminist
10645,AGAINST,test,Feminist
10646,AGAINST,test,Feminist
10647,FAVOR,test,Feminist
10648,AGAINST,test,Feminist
10649,AGAINST,test,Feminist
10650,NONE,test,Feminist
10651,AGAINST,test,Feminist
10652,AGAINST,test,Feminist
10653,AGAINST,test,Feminist
10654,AGAINST,test,Feminist
10655,AGAINST,test,Feminist
10656,FAVOR,test,Feminist
10657,AGAINST,test,Feminist
10658,AGAINST,test,Feminist
10659,NONE,test,Feminist
10660,AGAINST,test,Feminist
10661,NONE,test,Feminist
10662,AGAINST,test,Feminist
10663,FAVOR,test,Feminist
10664,NONE,test,Feminist
10665,FAVOR,test,Feminist
10666,NONE,test,Feminist
10667,FAVOR,test,Feminist
10668,FAVOR,test,Feminist
10669,FAVOR,test,Feminist
10670,FAVOR,test,Feminist
10671,FAVOR,test,Feminist
10672,AGAINST,test,Feminist
10673,FAVOR,test,Feminist
10674,AGAINST,test,Feminist
1972,NONE,train,Clinton
1996,AGAINST,train,Clinton
2009,NONE,train,Clinton
2306,AGAINST,train,Clinton
2059,AGAINST,train,Clinton
1673,FAVOR,train,Clinton
1855,AGAINST,train,Clinton
1908,NONE,train,Clinton
2127,AGAINST,train,Clinton
2045,AGAINST,train,Clinton
1733,NONE,train,Clinton
1867,AGAINST,train,Clinton
1772,AGAINST,train,Clinton
2177,AGAINST,train,Clinton
2288,AGAINST,train,Clinton
1770,NONE,train,Clinton
2161,AGAINST,train,Clinton
1822,FAVOR,train,Clinton
1830,FAVOR,train,Clinton
1963,FAVOR,train,Clinton
2078,FAVOR,train,Clinton
1690,FAVOR,train,Clinton
2123,AGAINST,train,Clinton
2035,NONE,train,Clinton
1831,FAVOR,train,Clinton
1811,AGAINST,train,Clinton
1921,FAVOR,train,Clinton
1689,AGAINST,train,Clinton
1724,AGAINST,train,Clinton
1994,FAVOR,train,Clinton
2250,NONE,train,Clinton
1950,AGAINST,train,Clinton
1959,NONE,train,Clinton
2269,AGAINST,train,Clinton
1930,AGAINST,train,Clinton
1961,AGAINST,train,Clinton
1922,NONE,train,Clinton
1754,AGAINST,train,Clinton
1676,FAVOR,train,Clinton
1806,AGAINST,train,Clinton
2135,AGAINST,train,Clinton
2244,NONE,train,Clinton
1951,AGAINST,train,Clinton
2048,NONE,train,Clinton
2102,AGAINST,train,Clinton
2054,AGAINST,train,Clinton
2068,FAVOR,train,Clinton
2042,FAVOR,train,Clinton
2303,AGAINST,train,Clinton
2218,NONE,train,Clinton
2002,NONE,train,Clinton
1814,NONE,train,Clinton
2180,AGAINST,train,Clinton
2190,AGAINST,train,Clinton
2087,AGAINST,train,Clinton
2076,FAVOR,train,Clinton
1876,NONE,train,Clinton
1896,AGAINST,train,Clinton
1933,AGAINST,train,Clinton
1856,AGAINST,train,Clinton
2082,AGAINST,train,Clinton
1865,NONE,train,Clinton
2283,AGAINST,train,Clinton
1761,AGAINST,train,Clinton
1887,FAVOR,train,Clinton
2207,AGAINST,train,Clinton
1990,AGAINST,train,Clinton
1819,FAVOR,train,Clinton
2173,AGAINST,train,Clinton
1790,FAVOR,train,Clinton
2171,AGAINST,train,Clinton
1696,AGAINST,train,Clinton
1955,FAVOR,train,Clinton
2007,AGAINST,train,Clinton
1704,AGAINST,train,Clinton
1851,NONE,train,Clinton
2227,AGAINST,train,Clinton
2073,FAVOR,train,Clinton
2065,AGAINST,train,Clinton
2222,AGAINST,train,Clinton
1874,AGAINST,train,Clinton
2241,NONE,train,Clinton
1978,NONE,train,Clinton
2255,AGAINST,train,Clinton
2184,AGAINST,train,Clinton
1767,AGAINST,train,Clinton
1917,NONE,train,Clinton
2144,AGAINST,train,Clinton
2047,AGAINST,train,Clinton
2108,AGAINST,train,Clinton
1764,NONE,train,Clinton
1873,NONE,train,Clinton
2000,NONE,train,Clinton
2150,AGAINST,train,Clinton
1700,FAVOR,train,Clinton
1989,AGAINST,train,Clinton
2016,AGAINST,train,Clinton
1845,AGAINST,train,Clinton
1861,FAVOR,train,Clinton
1816,FAVOR,train,Clinton
2223,AGAINST,train,Clinton
2296,AGAINST,train,Clinton
1703,FAVOR,train,Clinton
1900,AGAINST,train,Clinton
1747,NONE,train,Clinton
1965,FAVOR,train,Clinton
1682,FAVOR,train,Clinton
1888,NONE,train,Clinton
1817,AGAINST,train,Clinton
1883,NONE,train,Clinton
2046,AGAINST,train,Clinton
2154,AGAINST,train,Clinton
1991,NONE,train,Clinton
2091,AGAINST,train,Clinton
1852,AGAINST,train,Clinton
1839,AGAINST,train,Clinton
1752,FAVOR,train,Clinton
1829,FAVOR,train,Clinton
2126,AGAINST,train,Clinton
1841,AGAINST,train,Clinton
2092,AGAINST,train,Clinton
2017,NONE,train,Clinton
1786,NONE,train,Clinton
1968,NONE,train,Clinton
1880,AGAINST,train,Clinton
2293,AGAINST,train,Clinton
1974,NONE,train,Clinton
2164,AGAINST,train,Clinton
1988,AGAINST,train,Clinton
2253,NONE,train,Clinton
2234,NONE,train,Clinton
1944,NONE,train,Clinton
1949,NONE,train,Clinton
2212,AGAINST,train,Clinton
1982,AGAINST,train,Clinton
2245,NONE,train,Clinton
2178,AGAINST,train,Clinton
1848,FAVOR,train,Clinton
1919,NONE,train,Clinton
1716,FAVOR,train,Clinton
1715,FAVOR,train,Clinton
2008,AGAINST,train,Clinton
2307,AGAINST,train,Clinton
2100,AGAINST,train,Clinton
1868,NONE,train,Clinton
1801,AGAINST,train,Clinton
2275,AGAINST,train,Clinton
2050,NONE,train,Clinton
1893,AGAINST,train,Clinton
1858,NONE,train,Clinton
1705,FAVOR,train,Clinton
2140,AGAINST,train,Clinton
2157,AGAINST,train,Clinton
1774,AGAINST,train,Clinton
2261,NONE,train,Clinton
2277,AGAINST,train,Clinton
2094,AGAINST,train,Clinton
2208,AGAINST,train,Clinton
1807,AGAINST,train,Clinton
2040,NONE,train,Clinton
1966,FAVOR,train,Clinton
1674,AGAINST,train,Clinton
1833,NONE,train,Clinton
2252,NONE,train,Clinton
2004,AGAINST,train,Clinton
2256,NONE,train,Clinton
2060,NONE,train,Clinton
2294,AGAINST,train,Clinton
1890,FAVOR,train,Clinton
2058,NONE,train,Clinton
2235,AGAINST,train,Clinton
1680,AGAINST,train,Clinton
2209,AGAINST,train,Clinton
1984,FAVOR,train,Clinton
1926,AGAINST,train,Clinton
2210,FAVOR,train,Clinton
2169,AGAINST,train,Clinton
1775,AGAINST,train,Clinton
2310,AGAINST,train,Clinton
2156,AGAINST,train,Clinton
2121,AGAINST,train,Clinton
1836,AGAINST,train,Clinton
1766,AGAINST,train,Clinton
1827,FAVOR,train,Clinton
2162,AGAINST,train,Clinton
2089,AGAINST,train,Clinton
2019,FAVOR,train,Clinton
2163,AGAINST,train,Clinton
2070,AGAINST,train,Clinton
1892,FAVOR,train,Clinton
2189,AGAINST,train,Clinton
2158,AGAINST,train,Clinton
1821,AGAINST,train,Clinton
2298,AGAINST,train,Clinton
2134,AGAINST,train,Clinton
2211,AGAINST,train,Clinton
2279,AGAINST,train,Clinton
2274,AGAINST,train,Clinton
1788,FAVOR,train,Clinton
1953,NONE,train,Clinton
2270,AGAINST,train,Clinton
1981,NONE,train,Clinton
1744,NONE,train,Clinton
1854,NONE,train,Clinton
2122,AGAINST,train,Clinton
2099,AGAINST,train,Clinton
1946,AGAINST,train,Clinton
1875,NONE,train,Clinton
2024,AGAINST,train,Clinton
2170,AGAINST,train,Clinton
1808,AGAINST,train,Clinton
2110,AGAINST,train,Clinton
1785,FAVOR,train,Clinton
1740,AGAINST,train,Clinton
2044,NONE,train,Clinton
1691,FAVOR,train,Clinton
2057,NONE,train,Clinton
2153,AGAINST,train,Clinton
2081,AGAINST,train,Clinton
1977,FAVOR,train,Clinton
2106,AGAINST,train,Clinton
1895,FAVOR,train,Clinton
1718,NONE,train,Clinton
2148,AGAINST,train,Clinton
1891,NONE,train,Clinton
2217,AGAINST,train,Clinton
1784,NONE,train,Clinton
1942,NONE,train,Clinton
1925,FAVOR,train,Clinton
2260,AGAINST,train,Clinton
2128,AGAINST,train,Clinton
2248,AGAINST,train,Clinton
2132,AGAINST,train,Clinton
1879,FAVOR,train,Clinton
1751,NONE,train,Clinton
2124,AGAINST,train,Clinton
1709,FAVOR,train,Clinton
2264,NONE,train,Clinton
1863,NONE,train,Clinton
1871,FAVOR,train,Clinton
1962,AGAINST,train,Clinton
2095,AGAINST,train,Clinton
1936,NONE,train,Clinton
2064,AGAINST,train,Clinton
1847,AGAINST,train,Clinton
2018,AGAINST,train,Clinton
1753,FAVOR,train,Clinton
1719,AGAINST,train,Clinton
1739,AGAINST,train,Clinton
1838,FAVOR,train,Clinton
1792,NONE,train,Clinton
1798,AGAINST,train,Clinton
1768,AGAINST,train,Clinton
2179,AGAINST,train,Clinton
2291,AGAINST,train,Clinton
2066,AGAINST,train,Clinton
2077,FAVOR,train,Clinton
1832,FAVOR,train,Clinton
1826,AGAINST,train,Clinton
2067,FAVOR,train,Clinton
1923,NONE,train,Clinton
2053,NONE,train,Clinton
2282,AGAINST,train,Clinton
2072,AGAINST,train,Clinton
1720,AGAINST,train,Clinton
2215,FAVOR,train,Clinton
2284,AGAINST,train,Clinton
2062,NONE,train,Clinton
2196,AGAINST,train,Clinton
2005,FAVOR,train,Clinton
2139,AGAINST,train,Clinton
1738,AGAINST,train,Clinton
2263,FAVOR,train,Clinton
2299,AGAINST,train,Clinton
2030,AGAINST,train,Clinton
2267,AGAINST,train,Clinton
1939,NONE,train,Clinton
1864,AGAINST,train,Clinton
2107,AGAINST,train,Clinton
1878,NONE,train,Clinton
1957,NONE,train,Clinton
1737,NONE,train,Clinton
2300,AGAINST,train,Clinton
1712,AGAINST,train,Clinton
1779,NONE,train,Clinton
1980,FAVOR,train,Clinton
1903,NONE,train,Clinton
1941,NONE,train,Clinton
1973,NONE,train,Clinton
2074,FAVOR,train,Clinton
1918,NONE,train,Clinton
1803,AGAINST,train,Clinton
2276,AGAINST,train,Clinton
2185,AGAINST,train,Clinton
1997,NONE,train,Clinton
1769,AGAINST,train,Clinton
1857,FAVOR,train,Clinton
1899,NONE,train,Clinton
2147,AGAINST,train,Clinton
1741,NONE,train,Clinton
1723,AGAINST,train,Clinton
1818,AGAINST,train,Clinton
2231,FAVOR,train,Clinton
2195,AGAINST,train,Clinton
2203,AGAINST,train,Clinton
2010,FAVOR,train,Clinton
1694,NONE,train,Clinton
1809,NONE,train,Clinton
2278,AGAINST,train,Clinton
1735,AGAINST,train,Clinton
1999,FAVOR,train,Clinton
2199,AGAINST,train,Clinton
1885,NONE,train,Clinton
2202,AGAINST,train,Clinton
2198,AGAINST,train,Clinton
2026,AGAINST,train,Clinton
1725,NONE,train,Clinton
2034,NONE,train,Clinton
2289,AGAINST,train,Clinton
1748,FAVOR,train,Clinton
2049,AGAINST,train,Clinton
1699,AGAINST,train,Clinton
2088,AGAINST,train,Clinton
2097,AGAINST,train,Clinton
2254,FAVOR,train,Clinton
1702,NONE,train,Clinton
2272,AGAINST,train,Clinton
1866,NONE,train,Clinton
1726,AGAINST,train,Clinton
1906,AGAINST,train,Clinton
1894,AGAINST,train,Clinton
2191,AGAINST,train,Clinton
2116,AGAINST,train,Clinton
1796,FAVOR,train,Clinton
1713,NONE,train,Clinton
1686,NONE,train,Clinton
1979,NONE,train,Clinton
1916,FAVOR,train,Clinton
2151,AGAINST,train,Clinton
1849,NONE,train,Clinton
1802,NONE,train,Clinton
2233,AGAINST,train,Clinton
1722,AGAINST,train,Clinton
1846,AGAINST,train,Clinton
1742,NONE,train,Clinton
2025,NONE,train,Clinton
2012,AGAINST,train,Clinton
2001,NONE,train,Clinton
1901,AGAINST,train,Clinton
1912,AGAINST,train,Clinton
2257,FAVOR,train,Clinton
1684,NONE,train,Clinton
2041,AGAINST,train,Clinton
2130,AGAINST,train,Clinton
1763,NONE,train,Clinton
2249,AGAINST,train,Clinton
1907,FAVOR,train,Clinton
1975,NONE,train,Clinton
2182,AGAINST,train,Clinton
2242,AGAINST,train,Clinton
2259,AGAINST,train,Clinton
1987,AGAINST,train,Clinton
1750,AGAINST,train,Clinton
2103,AGAINST,train,Clinton
1736,AGAINST,train,Clinton
1759,NONE,train,Clinton
1732,AGAINST,train,Clinton
1985,FAVOR,train,Clinton
1755,AGAINST,train,Clinton
2168,AGAINST,train,Clinton
2003,NONE,train,Clinton
2285,AGAINST,train,Clinton
1971,NONE,train,Clinton
2056,FAVOR,train,Clinton
1698,AGAINST,train,Clinton
2201,AGAINST,train,Clinton
1815,NONE,train,Clinton
1862,AGAINST,train,Clinton
1860,AGAINST,train,Clinton
2271,AGAINST,train,Clinton
1685,AGAINST,train,Clinton
2120,AGAINST,train,Clinton
2031,NONE,train,Clinton
1967,NONE,train,Clinton
2101,AGAINST,train,Clinton
1850,FAVOR,train,Clinton
1937,NONE,train,Clinton
1995,AGAINST,train,Clinton
1828,FAVOR,train,Clinton
1681,NONE,train,Clinton
2174,AGAINST,train,Clinton
2146,AGAINST,train,Clinton
2104,AGAINST,train,Clinton
2036,NONE,train,Clinton
2080,FAVOR,train,Clinton
1943,FAVOR,train,Clinton
1793,FAVOR,train,Clinton
2083,AGAINST,train,Clinton
1756,AGAINST,train,Clinton
2239,FAVOR,train,Clinton
1721,FAVOR,train,Clinton
2086,AGAINST,train,Clinton
2149,AGAINST,train,Clinton
2304,AGAINST,train,Clinton
1734,NONE,train,Clinton
2043,AGAINST,train,Clinton
2172,AGAINST,train,Clinton
1731,NONE,train,Clinton
2219,FAVOR,train,Clinton
2166,AGAINST,train,Clinton
1929,AGAINST,train,Clinton
2037,FAVOR,train,Clinton
2142,AGAINST,train,Clinton
1687,AGAINST,train,Clinton
1746,FAVOR,train,Clinton
1869,NONE,train,Clinton
1843,AGAINST,train,Clinton
1970,NONE,train,Clinton
1697,NONE,train,Clinton
2262,AGAINST,train,Clinton
1765,AGAINST,train,Clinton
2033,NONE,train,Clinton
2295,AGAINST,train,Clinton
2243,NONE,train,Clinton
1911,AGAINST,train,Clinton
1935,AGAINST,train,Clinton
2143,AGAINST,train,Clinton
2020,NONE,train,Clinton
1948,NONE,train,Clinton
2032,AGAINST,train,Clinton
1958,NONE,train,Clinton
1813,AGAINST,train,Clinton
1983,NONE,train,Clinton
1749,AGAINST,train,Clinton
1898,AGAINST,train,Clinton
2213,NONE,train,Clinton
2119,AGAINST,train,Clinton
1897,AGAINST,train,Clinton
1909,AGAINST,train,Clinton
2216,FAVOR,train,Clinton
1743,AGAINST,train,Clinton
1701,AGAINST,train,Clinton
2204,AGAINST,train,Clinton
2027,FAVOR,train,Clinton
2206,AGAINST,train,Clinton
2105,AGAINST,train,Clinton
2286,AGAINST,train,Clinton
2015,NONE,train,Clinton
2021,FAVOR,train,Clinton
1805,AGAINST,train,Clinton
1810,AGAINST,train,Clinton
2011,NONE,train,Clinton
2205,AGAINST,train,Clinton
2247,NONE,train,Clinton
1913,FAVOR,train,Clinton
1998,AGAINST,train,Clinton
2145,AGAINST,train,Clinton
1707,FAVOR,train,Clinton
2133,AGAINST,train,Clinton
1960,NONE,train,Clinton
1992,NONE,train,Clinton
2155,AGAINST,train,Clinton
1778,AGAINST,train,Clinton
2251,NONE,train,Clinton
1928,AGAINST,train,Clinton
2075,NONE,train,Clinton
2152,AGAINST,train,Clinton
1688,NONE,train,Clinton
1823,AGAINST,train,Clinton
2109,AGAINST,train,Clinton
2028,FAVOR,train,Clinton
1771,AGAINST,train,Clinton
2301,AGAINST,train,Clinton
2258,NONE,train,Clinton
1859,NONE,train,Clinton
1976,AGAINST,train,Clinton
2192,AGAINST,train,Clinton
1789,AGAINST,train,Clinton
2246,AGAINST,train,Clinton
2220,AGAINST,train,Clinton
2137,AGAINST,train,Clinton
2224,AGAINST,train,Clinton
2186,AGAINST,train,Clinton
1882,NONE,train,Clinton
1927,AGAINST,train,Clinton
2292,AGAINST,train,Clinton
1787,FAVOR,train,Clinton
1679,FAVOR,train,Clinton
1945,NONE,train,Clinton
2118,AGAINST,train,Clinton
1706,AGAINST,train,Clinton
2022,AGAINST,train,Clinton
1776,AGAINST,train,Clinton
2287,AGAINST,train,Clinton
2096,AGAINST,train,Clinton
1840,NONE,train,Clinton
1969,NONE,train,Clinton
1837,FAVOR,train,Clinton
1758,NONE,train,Clinton
1844,NONE,train,Clinton
2117,AGAINST,train,Clinton
1683,NONE,vali,Clinton
2138,AGAINST,vali,Clinton
2221,NONE,vali,Clinton
2063,NONE,vali,Clinton
1812,FAVOR,vali,Clinton
1729,FAVOR,vali,Clinton
1762,NONE,vali,Clinton
2112,AGAINST,vali,Clinton
1773,AGAINST,vali,Clinton
1914,NONE,vali,Clinton
2125,AGAINST,vali,Clinton
2131,AGAINST,vali,Clinton
2055,AGAINST,vali,Clinton
2061,AGAINST,vali,Clinton
1804,AGAINST,vali,Clinton
1956,NONE,vali,Clinton
2165,AGAINST,vali,Clinton
2136,AGAINST,vali,Clinton
2311,AGAINST,vali,Clinton
2038,FAVOR,vali,Clinton
1889,NONE,vali,Clinton
1924,FAVOR,vali,Clinton
1781,AGAINST,vali,Clinton
1825,FAVOR,vali,Clinton
2290,AGAINST,vali,Clinton
2114,AGAINST,vali,Clinton
2111,AGAINST,vali,Clinton
1678,AGAINST,vali,Clinton
1728,NONE,vali,Clinton
